item_idx,assoc_item_idx,rank,support_count,confidence,lift
4028,6276,2,4,0.0755,87.25
4028,6456,3,4,0.0755,69.8
4028,789,4,4,0.0755,59.83
4028,6831,5,3,0.0566,54.16
4028,1124,6,6,0.1132,35.29
4028,2588,7,3,0.0566,29.63
4028,2271,8,4,0.0755,27.92
4028,2617,9,3,0.0566,13.31
4028,643,10,4,0.0755,12.61
3915,6696,1,4,0.5,1156.08
6696,3915,1,4,0.3333,1156.08
7001,894,1,5,0.1316,140.41
7001,2543,2,3,0.0789,109.52
7001,1772,3,3,0.0789,95.24
7001,5561,4,3,0.0789,95.24
7001,5538,5,3,0.0789,19.91
3205,3422,1,3,0.375,253.77
3422,3205,1,3,0.0732,253.77
3422,2036,2,4,0.0976,84.59
3422,2499,3,4,0.0976,79.62
3422,5826,4,7,0.1707,70.7
3422,1698,5,3,0.0732,67.67
3422,6574,6,3,0.0732,50.75
3422,5101,7,3,0.0732,50.75
3422,3425,8,3,0.0732,46.14
3422,6504,9,3,0.0732,46.14
3422,4618,10,3,0.0732,38.31
1845,207,1,7,0.0787,64.18
1845,2255,2,4,0.0449,35.63
1845,537,3,4,0.0449,34.64
1845,23,4,3,0.0337,32.25
1845,4288,5,3,0.0337,30.17
1845,282,6,3,0.0337,28.34
1845,6566,7,3,0.0337,27.51
1845,1602,8,3,0.0337,25.98
1845,1616,9,3,0.0337,22.27
1845,4749,10,4,0.0449,21.88
2108,1921,1,4,0.1143,109.34
2108,1936,2,4,0.1143,105.7
2108,1445,3,3,0.0857,84.94
2108,6070,4,3,0.0857,82.01
2108,6468,5,3,0.0857,79.27
2108,5724,6,3,0.0857,79.27
2108,1894,7,3,0.0857,66.06
2108,5464,8,3,0.0857,64.28
2108,6160,9,5,0.1429,62.92
2108,2588,10,4,0.1143,59.83
2609,7130,1,10,0.1667,73.4
2609,875,2,4,0.0667,25.34
7130,2609,1,10,0.1587,73.4
7130,302,2,3,0.0476,57.45
7130,265,3,3,0.0476,6.67
685,167,1,3,0.4286,495.46
685,294,2,3,0.4286,349.74
3300,1966,1,4,0.0615,56.91
3300,4288,2,4,0.0615,55.08
3300,2255,3,4,0.0615,48.78
3300,2108,4,4,0.0615,48.78
3300,1921,5,3,0.0462,44.16
3300,7186,6,5,0.0769,40.27
3300,2518,7,3,0.0462,38.81
3300,6956,8,3,0.0462,38.81
3300,282,9,3,0.0462,38.81
3300,5546,10,3,0.0462,35.57
1817,3922,1,3,0.0405,59.2
1817,2405,2,13,0.1757,58.03
1817,1654,3,7,0.0946,34.09
1817,2624,4,5,0.0676,31.25
1817,6014,5,3,0.0405,22.96
1817,217,6,3,0.0405,21.63
1817,635,7,3,0.0405,19.07
1817,1348,8,10,0.1351,10.47
1817,3297,9,3,0.0405,9.61
1817,289,10,3,0.0405,9.53
4777,5395,1,4,0.1143,211.4
4777,2367,2,4,0.1143,113.25
4777,3242,3,7,0.2,100.89
5395,4777,1,4,0.2667,211.4
4291,4453,1,4,0.1026,74.89
4291,6566,2,3,0.0769,62.77
4291,2299,3,3,0.0769,60.98
4291,3297,4,4,0.1026,24.32
4291,912,5,3,0.0769,22.71
4453,4291,1,4,0.1053,74.89
4453,4288,2,3,0.0789,70.66
4453,6752,3,3,0.0789,64.43
4453,912,4,7,0.1842,54.37
4453,3297,5,6,0.1579,37.44
1349,2008,1,5,0.1852,302.24
1349,4648,2,3,0.1111,118.57
2008,1349,1,5,0.2941,302.24
2008,2217,2,3,0.1765,77.72
1460,3952,1,3,0.2,113.25
6615,4211,1,9,0.75,1600.73
6615,3779,2,5,0.4167,963.4
6615,656,3,4,0.3333,770.72
6615,5388,4,5,0.4167,481.7
6615,2543,5,3,0.25,346.82
6615,5631,6,3,0.25,289.02
4211,6615,1,9,0.6923,1600.73
4211,5388,2,6,0.4615,533.58
4211,656,3,3,0.2308,533.58
4211,3779,4,3,0.2308,533.58
4211,5631,5,3,0.2308,266.79
2051,7186,1,3,0.4286,224.36
7186,2051,1,3,0.0566,224.36
7186,6956,2,7,0.1321,111.05
7186,1966,3,6,0.1132,104.7
7186,2294,4,4,0.0755,87.25
7186,1887,5,4,0.0755,74.79
7186,7100,6,6,0.1132,73.05
7186,5101,7,5,0.0943,65.44
7186,282,8,4,0.0755,63.46
7186,5049,9,4,0.0755,59.83
7186,2588,10,6,0.1132,59.27
7100,1966,1,6,0.1395,129.05
7100,6956,2,6,0.1395,117.32
7100,4288,3,4,0.093,83.26
7100,2255,4,4,0.093,73.74
7100,7186,5,6,0.1395,73.05
7100,1921,6,3,0.0698,66.75
7100,3921,7,3,0.0698,58.66
7100,2518,8,3,0.0698,58.66
7100,2450,9,3,0.0698,53.77
7100,6160,10,5,0.1163,51.21
1413,4801,1,3,0.1765,349.74
1413,4266,2,3,0.1765,132.33
3893,7000,1,3,0.1304,54.02
3893,4248,2,3,0.1304,22.2
3893,4582,3,3,0.1304,15.6
6160,2108,1,5,0.0794,62.92
6160,2255,2,5,0.0794,62.92
6160,1936,3,4,0.0635,58.72
6160,7100,4,5,0.0794,51.21
6160,5049,5,3,0.0476,37.75
6160,1602,6,3,0.0476,36.7
6160,191,7,3,0.0476,30.73
6160,1996,8,5,0.0794,28.97
6160,6014,9,3,0.0476,26.96
6160,7186,10,3,0.0476,24.93
2334,3139,1,4,0.125,119.59
2334,1506,2,3,0.0938,92.9
2334,4660,3,3,0.0938,89.7
2334,5960,4,3,0.0938,89.7
2334,171,5,3,0.0938,81.29
2334,2311,6,3,0.0938,78.82
2334,4850,7,3,0.0938,68.45
2334,5468,8,3,0.0938,68.45
2334,2858,9,3,0.0938,37.7
2334,6563,10,3,0.0938,29.23
4850,6057,1,4,0.1053,171.8
4850,757,2,6,0.1579,146.03
4850,524,3,5,0.1316,125.89
4850,5904,4,7,0.1842,121.69
4850,3139,5,4,0.1053,100.71
4850,2938,6,4,0.1053,88.5
4850,1506,7,3,0.0789,78.23
4850,2394,8,3,0.0789,70.66
4850,2334,9,3,0.0789,68.45
4850,171,10,3,0.0789,68.45
2761,4660,1,8,0.2581,246.91
2761,2277,2,3,0.0968,223.76
2761,625,3,5,0.1613,159.83
2761,1842,4,4,0.129,123.45
2761,3847,5,4,0.129,119.34
2761,171,6,3,0.0968,83.91
2761,2938,7,3,0.0968,81.37
2761,6041,8,4,0.129,73.06
2761,5464,9,3,0.0968,72.57
2761,3412,10,3,0.0968,67.13
2938,6893,1,7,0.2121,136.87
2938,2558,2,3,0.0909,126.12
2938,5904,3,6,0.1818,120.11
2938,625,4,3,0.0909,90.08
2938,4850,5,4,0.1212,88.5
2938,3139,6,3,0.0909,86.98
2938,2761,7,3,0.0909,81.37
2938,5190,8,3,0.0909,63.06
2938,3202,9,3,0.0909,63.06
2938,3196,10,4,0.1212,48.05
5270,932,1,3,0.0395,40.56
5270,3642,2,3,0.0395,37.77
5270,4660,3,3,0.0395,37.77
5270,396,4,3,0.0395,36.51
5270,2761,5,3,0.0395,35.33
5270,5904,6,4,0.0526,34.77
5270,2490,7,3,0.0395,32.21
5270,7135,8,3,0.0395,17.38
5270,6681,9,3,0.0395,13.69
5270,1348,10,3,0.0395,3.06
5904,4850,1,7,0.1667,121.69
5904,2938,2,6,0.1429,120.11
5904,6057,3,3,0.0714,116.58
5904,5849,4,3,0.0714,76.23
5904,3139,5,3,0.0714,68.34
5904,23,6,3,0.0714,68.34
5904,4344,7,6,0.1429,67.18
5904,2481,8,3,0.0714,66.06
5904,2761,9,3,0.0714,63.93
5904,171,10,3,0.0714,61.93
6893,5201,1,4,0.093,151.82
6893,2938,2,7,0.1628,136.87
6893,6057,3,3,0.0698,113.87
6893,3139,4,5,0.1163,111.25
6893,7035,5,7,0.1628,110.17
6893,2558,6,3,0.0698,96.79
6893,2394,7,4,0.093,83.26
6893,7077,8,3,0.0698,71.7
6893,322,9,3,0.0698,69.13
6893,4850,10,4,0.093,67.92
6799,915,1,8,0.1159,64.34
6799,721,2,3,0.0435,46.4
6799,6480,3,5,0.0725,41.03
6799,1966,4,3,0.0435,40.21
6799,4860,5,3,0.0435,38.91
6799,5496,6,3,0.0435,36.56
6799,1752,7,3,0.0435,30.93
6799,4618,8,4,0.058,30.35
6799,6450,9,10,0.1449,30.23
6799,3422,10,3,0.0435,29.42
2766,2348,1,5,0.1613,179.01
2766,5136,2,3,0.0968,149.17
5136,2766,1,3,0.1667,149.17
869,3609,1,3,0.75,1387.3
3609,869,1,3,0.2,1387.3
3609,6971,2,3,0.2,346.83
2951,6313,1,3,1.0,9248.67
6313,2951,1,3,1.0,9248.67
805,6992,1,3,0.0588,96.01
805,6466,2,3,0.0588,33.31
805,1553,3,3,0.0588,26.32
6466,4821,1,3,0.0612,43.56
6466,805,2,3,0.0612,33.31
3881,524,1,3,0.0811,77.58
3881,2918,2,3,0.0811,66.17
3881,4480,3,3,0.0811,64.28
3881,5626,4,4,0.1081,39.47
3881,6681,5,4,0.1081,37.49
3881,5946,6,3,0.0811,37.49
3881,790,7,3,0.0811,34.09
6681,5101,1,6,0.075,52.02
6681,2499,2,5,0.0625,51.0
6681,6399,3,3,0.0375,40.02
6681,6504,4,5,0.0625,39.41
6681,3881,5,4,0.05,37.49
6681,790,6,7,0.0875,36.78
6681,524,7,3,0.0375,35.88
6681,3294,8,3,0.0375,34.68
6681,1966,9,3,0.0375,34.68
6681,3422,10,4,0.05,33.84
5955,7077,1,3,0.0652,67.02
5955,3139,2,3,0.0652,62.4
5955,7035,3,4,0.087,58.85
5955,2761,4,3,0.0652,58.37
5955,6893,5,3,0.0652,42.08
5955,6041,6,3,0.0652,36.93
5955,3429,7,3,0.0652,26.22
5955,5099,8,3,0.0652,14.71
6840,4308,1,3,0.06,72.38
6840,6524,2,4,0.08,67.26
6840,4185,3,5,0.1,56.62
6840,2586,4,7,0.14,53.21
6840,2672,5,3,0.06,21.9
6840,113,6,4,0.08,15.63
6840,3964,7,3,0.06,10.03
6840,1785,8,3,0.06,6.58
6775,6854,1,3,0.25,1156.08
6854,6775,1,3,0.5,1156.08
2665,3373,1,4,0.1905,330.31
2665,5631,2,3,0.1429,165.15
3373,5631,1,5,0.3125,361.28
3373,2665,2,4,0.25,330.31
3373,3436,3,3,0.1875,133.39
1553,5257,1,5,0.0806,47.61
1553,6504,2,3,0.0484,30.51
1553,3996,3,4,0.0645,30.34
1553,805,4,3,0.0484,26.32
1553,3196,5,3,0.0484,19.18
1553,1677,6,3,0.0484,18.91
1553,5554,7,3,0.0484,16.99
1553,2996,8,3,0.0484,10.83
6950,5724,1,4,0.1053,97.35
6950,3242,2,5,0.1316,66.38
6950,5362,3,3,0.0789,64.43
6950,4955,4,4,0.1053,58.41
6950,3136,5,4,0.1053,54.09
6950,2782,6,5,0.1316,50.01
6950,244,7,3,0.0789,46.61
6950,1994,8,3,0.0789,42.95
6950,4283,9,3,0.0789,7.18
2171,5389,1,4,0.4444,300.77
5389,2171,1,4,0.0976,300.77
5389,4536,2,3,0.0732,8.46
5389,4283,3,3,0.0732,6.66
3294,2366,1,5,0.1667,256.91
3294,4825,2,4,0.1333,217.62
3294,3375,3,5,0.1667,171.27
3294,2394,4,4,0.1333,119.34
3294,764,5,3,0.1,115.61
3294,524,6,3,0.1,95.68
3294,5448,7,3,0.1,92.49
3294,1602,8,3,0.1,77.07
3294,5055,9,3,0.1,71.14
3294,3202,10,3,0.1,69.36
3375,4825,1,3,0.1111,181.35
3375,3294,2,5,0.1852,171.27
3375,2366,3,3,0.1111,171.27
3375,3185,4,3,0.1111,90.67
3375,3202,5,3,0.1111,77.07
3375,3196,6,4,0.1481,58.72
3375,7186,7,3,0.1111,58.17
3904,336,1,3,0.0968,134.25
3904,4860,2,3,0.0968,86.62
3904,1768,3,3,0.0968,76.72
3904,4618,4,4,0.129,67.55
3904,4553,5,3,0.0968,59.67
3904,6588,6,3,0.0968,53.7
3904,265,7,3,0.0968,13.56
5793,4738,1,3,0.0526,76.86
5793,1312,2,3,0.0526,66.38
5793,4860,3,3,0.0526,47.11
5793,2311,4,3,0.0526,44.25
5793,3968,5,3,0.0526,44.25
5793,3697,6,8,0.1404,43.75
5793,2804,7,3,0.0526,30.42
5793,6480,8,3,0.0526,29.8
5793,1389,9,3,0.0526,16.79
5793,7152,10,4,0.0702,11.45
2460,271,1,5,0.2941,291.45
2460,5327,2,6,0.3529,233.16
191,2499,1,4,0.093,75.91
191,1768,2,4,0.093,73.74
191,1445,3,3,0.0698,69.13
191,1921,4,3,0.0698,66.75
191,2255,5,3,0.0698,55.31
191,1602,6,3,0.0698,53.77
191,5573,7,3,0.0698,48.39
191,5101,8,3,0.0698,48.39
191,243,9,3,0.0698,43.99
191,6504,10,3,0.0698,43.99
2255,1921,1,4,0.1143,109.34
2255,6104,2,3,0.0857,99.09
2255,3359,3,3,0.0857,84.94
2255,7100,4,4,0.1143,73.74
2255,6956,5,3,0.0857,72.07
2255,4186,6,4,0.1143,68.93
2255,6160,7,5,0.1429,62.92
2255,3297,8,9,0.2571,60.98
2255,5101,9,3,0.0857,59.46
2255,191,10,3,0.0857,55.31
2294,4288,1,4,0.1667,149.17
2294,1966,2,3,0.125,115.61
2294,2611,3,3,0.125,93.74
2294,7186,4,4,0.1667,87.25
2294,243,5,3,0.125,78.82
2294,912,6,6,0.25,73.79
2294,2588,7,3,0.125,65.44
4288,1966,1,7,0.2258,208.84
4288,2294,2,4,0.129,149.17
4288,282,3,4,0.129,108.49
4288,7100,4,4,0.129,83.26
4288,6956,5,3,0.0968,81.37
4288,2499,6,3,0.0968,78.97
4288,207,7,3,0.0968,78.97
4288,4453,8,3,0.0968,70.66
4288,4749,9,4,0.129,62.81
4288,243,10,3,0.0968,61.02
2776,5186,1,4,0.0889,29.36
2776,643,2,3,0.0667,11.14
2776,2401,3,3,0.0667,9.89
7145,6044,1,9,0.1915,48.74
7145,1543,2,4,0.0851,41.43
7145,7000,3,3,0.0638,26.43
7145,5066,4,17,0.3617,20.91
7145,289,5,3,0.0638,15.01
7145,2147,6,3,0.0638,12.05
7145,4582,7,3,0.0638,7.63
667,5776,1,3,0.0811,72.57
667,4696,2,3,0.0811,72.57
751,4987,1,4,0.3333,1849.73
4987,751,1,4,0.8,1849.73
1009,5542,1,3,0.3333,1156.08
1009,6899,2,3,0.3333,1156.08
1009,3890,3,3,0.3333,1027.63
1009,6289,4,5,0.5556,670.19
1009,6914,5,4,0.4444,440.41
1009,4598,6,3,0.3333,355.72
3890,6899,1,5,0.5556,1926.81
3890,5845,2,3,0.3333,1156.08
3890,1009,3,3,0.3333,1027.63
3890,6289,4,4,0.4444,536.15
3890,6914,5,4,0.4444,440.41
3890,4598,6,3,0.3333,355.72
5542,1009,1,3,0.375,1156.08
5542,6289,2,3,0.375,452.38
6899,3890,1,5,0.625,1926.81
6899,5845,2,3,0.375,1300.59
6899,1009,3,3,0.375,1156.08
6899,6289,4,6,0.75,904.76
6899,4598,5,4,0.5,533.58
6899,6914,6,4,0.5,495.46
4375,5496,1,3,0.0714,60.06
4375,4712,2,3,0.0714,55.05
4375,6873,3,3,0.0714,38.11
4375,3697,4,4,0.0952,29.69
2834,4006,1,3,0.1667,1156.08
2834,756,2,3,0.1667,462.43
2834,7084,3,7,0.3889,431.6
2834,1111,4,3,0.1667,385.36
2834,4128,5,3,0.1667,272.02
2834,5315,6,3,0.1667,256.91
2834,6890,7,3,0.1667,243.39
2834,2349,8,3,0.1667,149.17
2834,6866,9,3,0.1667,75.81
1894,3847,1,3,0.0833,77.07
1894,1936,2,3,0.0833,77.07
1894,1966,3,3,0.0833,77.07
1894,2108,4,3,0.0833,66.06
1894,7147,5,3,0.0833,62.49
1894,3425,6,3,0.0833,52.55
1894,6495,7,3,0.0833,50.26
1894,6156,8,5,0.1389,48.78
1894,6450,9,7,0.1944,40.56
1894,73,10,3,0.0833,39.19
1072,2732,1,3,0.1765,1632.12
1072,5506,2,4,0.2353,725.39
1072,5986,3,4,0.2353,502.19
1072,3935,4,5,0.2941,453.37
1072,5917,5,3,0.1765,445.12
1072,2172,6,3,0.1765,408.03
1072,4128,7,3,0.1765,288.02
1072,5315,8,3,0.1765,272.02
1072,6866,9,5,0.2941,133.78
3935,1072,1,5,0.2778,453.37
3935,6866,2,4,0.2222,101.08
1612,3494,1,3,0.0882,94.16
1612,23,2,3,0.0882,84.42
1612,2653,3,9,0.2647,83.46
1612,5946,4,6,0.1765,81.61
1612,1698,5,3,0.0882,81.61
1612,4147,6,3,0.0882,76.51
1612,4668,7,3,0.0882,69.95
1612,1357,8,3,0.0882,68.0
1612,5573,9,3,0.0882,61.2
1612,5886,10,3,0.0882,59.71
4668,6057,1,3,0.0857,139.9
4668,2558,2,3,0.0857,118.91
4668,1537,3,4,0.1143,117.44
4668,2394,4,4,0.1143,102.29
4668,2278,5,4,0.1143,88.08
4668,3139,6,3,0.0857,82.01
4668,485,7,7,0.2,81.61
4668,4976,8,3,0.0857,76.72
4668,171,9,3,0.0857,74.32
4668,1612,10,3,0.0857,69.95
2130,3310,1,5,0.5556,1401.31
2130,1649,2,4,0.4444,474.29
3310,2130,1,5,0.4545,1401.31
3310,1649,2,3,0.2727,291.04
2611,2294,1,3,0.0811,93.74
2611,6831,2,3,0.0811,77.58
2611,4668,3,3,0.0811,64.28
2611,562,4,3,0.0811,59.2
2611,2271,5,5,0.1351,49.99
2611,5446,6,3,0.0811,46.87
2611,4337,7,3,0.0811,43.26
2611,4503,8,5,0.1351,23.58
2611,643,9,4,0.1081,18.07
2278,4668,1,4,0.1111,88.08
2278,3818,2,4,0.1111,88.08
2278,485,3,5,0.1389,56.67
2278,1676,4,3,0.0833,33.03
854,6633,1,3,0.4286,198.19
854,1306,2,3,0.4286,165.15
171,6057,1,4,0.125,204.01
171,23,2,4,0.125,119.59
171,1798,3,3,0.0938,100.05
171,3847,4,3,0.0938,86.71
171,340,5,3,0.0938,86.71
171,2761,6,3,0.0938,83.91
171,2394,7,3,0.0938,83.91
171,2334,8,3,0.0938,81.29
171,4754,9,3,0.0938,76.51
171,4668,10,3,0.0938,74.32
5496,4227,1,3,0.0909,100.89
5496,2499,2,4,0.1212,98.92
5496,3754,3,3,0.0909,86.98
5496,340,4,3,0.0909,84.08
5496,6956,5,3,0.0909,76.44
5496,4398,6,3,0.0909,74.19
5496,4375,7,3,0.0909,60.06
5496,790,8,3,0.0909,38.22
5496,1002,9,3,0.0909,37.65
5496,6799,10,3,0.0909,36.56
6431,3907,1,4,0.0851,124.28
6431,6070,2,3,0.0638,61.07
6431,2537,3,3,0.0638,55.34
6431,6956,4,3,0.0638,53.67
6431,2499,5,3,0.0638,52.09
6431,2588,6,4,0.0851,44.55
6431,5190,7,3,0.0638,44.28
6431,1557,8,3,0.0638,43.2
6431,3996,9,4,0.0851,40.02
6431,4186,10,3,0.0638,38.5
1115,4976,1,3,0.1154,103.27
4976,3846,1,3,0.0968,244.1
4976,5573,2,5,0.1613,111.88
4976,753,3,3,0.0968,107.4
4976,1115,4,3,0.0968,103.27
4976,5080,5,5,0.1613,101.71
4976,6461,6,4,0.129,83.26
4976,2311,7,3,0.0968,81.37
4976,4668,8,3,0.0968,76.72
4976,5055,9,3,0.0968,68.85
4976,485,10,3,0.0968,39.49
5080,5201,1,4,0.0909,148.37
5080,5055,2,8,0.1818,129.35
5080,2366,3,3,0.0682,105.1
5080,4976,4,5,0.1136,101.71
5080,4738,5,3,0.0682,99.57
5080,2850,6,3,0.0682,78.82
5080,993,7,3,0.0682,72.76
5080,5587,8,5,0.1136,68.54
5080,2311,9,3,0.0682,57.33
5080,5573,10,3,0.0682,47.29
347,2591,1,7,0.5833,330.31
2591,347,1,7,0.1429,330.31
2591,1859,2,5,0.102,67.41
2591,357,3,3,0.0612,24.98
2591,1534,4,3,0.0612,18.87
3818,2278,1,4,0.1143,88.08
3818,485,2,3,0.0857,34.97
7070,293,1,3,0.4286,517.01
7070,5561,2,3,0.4286,517.01
7070,894,3,3,0.4286,457.35
4729,3416,1,3,0.3333,205.53
896,2826,1,7,0.3182,133.76
896,1563,2,4,0.1818,91.72
896,529,3,4,0.1818,24.37
1768,6530,1,3,0.0857,95.13
1768,5739,2,3,0.0857,79.27
1768,3904,3,3,0.0857,76.72
1768,191,4,4,0.1143,73.74
1768,3844,5,3,0.0857,60.98
1768,3077,6,4,0.1143,24.21
1245,6399,1,3,0.15,160.07
1245,6831,2,3,0.15,143.51
1245,3844,3,4,0.2,142.29
1245,6326,4,3,0.15,112.48
1245,3433,5,3,0.15,109.52
1245,6801,6,3,0.15,101.51
1245,5886,7,3,0.15,101.51
1245,4618,8,3,0.15,78.53
6530,3921,1,3,0.12,100.89
6530,1768,2,3,0.12,95.13
6530,4599,3,3,0.12,72.38
6530,1858,4,3,0.12,38.27
6530,4248,5,3,0.12,20.43
5190,3932,1,3,0.075,104.05
5190,2558,2,3,0.075,104.05
5190,4754,3,4,0.1,81.61
5190,1506,4,3,0.075,74.32
5190,5739,5,3,0.075,69.36
5190,2938,6,3,0.075,63.06
5190,2852,7,3,0.075,61.2
5190,716,8,3,0.075,59.46
5190,5904,9,3,0.075,49.55
5190,6431,10,3,0.075,44.28
5391,1445,1,3,0.0769,76.23
5391,5252,2,4,0.1026,74.89
5391,5546,3,3,0.0769,59.29
5391,5101,4,3,0.0769,53.36
5391,1677,5,3,0.0769,30.06
5391,1858,6,3,0.0769,24.53
5391,4500,7,3,0.0769,16.42
5391,4248,8,3,0.0769,13.09
5724,6468,1,7,0.2333,215.8
5724,4227,2,3,0.1,110.98
5724,4398,3,4,0.1333,108.81
5724,6950,4,4,0.1333,97.35
5724,1921,5,3,0.1,95.68
5724,2108,6,3,0.1,79.27
5724,6014,7,4,0.1333,75.5
5724,4955,8,4,0.1333,73.99
5724,5886,9,3,0.1,67.67
5724,1858,10,3,0.1,31.89
6468,5724,1,7,0.2333,215.8
6468,1994,2,8,0.2667,145.08
6468,3754,3,3,0.1,95.68
6468,5821,4,3,0.1,89.5
6468,2108,5,3,0.1,79.27
6468,3996,6,5,0.1667,78.38
6468,2588,7,4,0.1333,69.8
6468,5617,8,3,0.1,66.06
6468,5814,9,3,0.1,64.53
6468,4553,10,3,0.1,61.66
1994,6468,1,8,0.1569,145.08
1994,5617,2,6,0.1176,77.72
1994,6424,3,6,0.1176,66.62
1994,3136,4,6,0.1176,60.45
1994,1698,5,3,0.0588,54.4
1994,3294,6,3,0.0588,54.4
1994,1966,7,3,0.0588,54.4
1994,4860,8,3,0.0588,52.65
1994,5821,9,3,0.0588,52.65
1994,6950,10,3,0.0588,42.95
4860,6480,1,6,0.1935,109.6
4860,6399,2,3,0.0968,103.27
4860,3904,3,3,0.0968,86.62
4860,4553,4,3,0.0968,59.67
4860,1994,5,3,0.0968,52.65
4860,5793,6,3,0.0968,47.11
4860,6799,7,3,0.0968,38.91
4860,4248,8,4,0.129,21.96
5821,6468,1,3,0.0968,89.5
5821,1994,2,3,0.0968,52.65
5821,3242,3,3,0.0968,48.82
5821,6450,4,3,0.0968,20.19
5821,5965,5,3,0.0968,12.43
4398,2490,1,10,0.2941,240.02
4398,2277,2,3,0.0882,204.01
4398,4660,3,4,0.1176,112.56
4398,1842,4,4,0.1176,112.56
4398,5724,5,4,0.1176,108.81
4398,340,6,4,0.1176,108.81
4398,3754,7,3,0.0882,84.42
4398,3847,8,3,0.0882,81.61
4398,2481,9,3,0.0882,81.61
4398,5496,10,3,0.0882,74.19
3185,3375,1,3,0.0882,90.67
3185,2980,2,3,0.0882,81.61
3185,3365,3,3,0.0882,81.61
3185,4186,4,4,0.1176,70.96
3185,3844,5,3,0.0882,62.77
3185,6574,6,3,0.0882,61.2
3185,5257,7,3,0.0882,52.09
3185,6563,8,5,0.1471,45.85
3284,4599,1,4,0.1429,86.17
3284,4510,2,3,0.1071,39.64
4553,2537,1,4,0.0889,77.07
4553,6480,2,5,0.1111,62.92
4553,6468,3,3,0.0667,61.66
4553,3904,4,3,0.0667,59.67
4553,4860,5,3,0.0667,59.67
4553,4618,6,5,0.1111,58.17
4553,2588,7,4,0.0889,46.53
4553,3412,8,3,0.0667,46.24
4553,3242,9,4,0.0889,44.84
4553,970,10,3,0.0667,43.02
5252,7173,1,3,0.0789,84.25
5252,5391,2,4,0.1053,74.89
5252,2518,3,3,0.0789,66.38
5252,4398,4,3,0.0789,64.43
5252,2499,5,3,0.0789,64.43
5252,1677,6,4,0.1053,41.14
5252,6681,7,3,0.0789,27.38
5546,5391,1,3,0.0833,59.29
5546,3300,2,3,0.0833,35.57
5546,5554,3,3,0.0833,29.27
5546,6681,4,3,0.0833,28.9
1776,5199,1,3,0.6,1664.76
1776,5318,2,4,0.8,1585.49
5318,1776,1,4,0.2857,1585.49
5318,5199,2,5,0.3571,990.93
5318,1032,3,3,0.2143,743.2
5139,822,1,10,0.3333,111.43
5139,1306,2,5,0.1667,64.23
5139,5290,3,3,0.1,40.21
5290,5757,1,4,0.058,146.22
5290,5792,2,3,0.0435,86.17
5290,5139,3,3,0.0435,40.21
5290,5194,4,3,0.0435,33.51
5290,1787,5,4,0.058,32.83
5290,276,6,3,0.0435,22.76
5290,6633,7,3,0.0435,20.11
5290,5383,8,3,0.0435,19.46
5290,6084,9,3,0.0435,16.75
5290,1306,10,3,0.0435,16.75
1996,2728,1,4,0.0526,182.54
1996,822,2,13,0.1711,57.18
1996,2945,3,3,0.0395,39.12
1996,665,4,4,0.0526,31.75
1996,6160,5,5,0.0658,28.97
1996,1306,6,5,0.0658,25.35
1996,5008,7,7,0.0921,22.22
1996,1635,8,3,0.0395,13.04
2728,564,1,3,0.375,3468.25
2728,1996,2,4,0.5,182.54
2829,932,1,3,0.075,77.07
2829,3359,2,3,0.075,74.32
2829,276,3,4,0.1,52.35
2829,7035,4,3,0.075,50.75
7035,5201,1,5,0.122,199.04
7035,1660,2,3,0.0732,169.18
7035,4738,3,4,0.0976,142.47
7035,3139,4,6,0.1463,140.01
7035,6893,5,7,0.1707,110.17
7035,932,6,4,0.0976,100.26
7035,7077,7,4,0.0976,100.26
7035,524,8,4,0.0976,93.34
7035,1698,9,4,0.0976,90.23
7035,5095,10,5,0.122,80.56
625,4660,1,5,0.1786,170.85
625,2761,2,5,0.1786,159.83
625,3412,3,6,0.2143,148.64
625,2481,4,4,0.1429,132.12
625,3847,5,3,0.1071,99.09
625,2938,6,3,0.1071,90.08
625,2214,7,5,0.1786,61.17
625,5164,8,3,0.1071,14.94
4660,2761,1,8,0.2759,246.91
4660,2277,2,3,0.1034,239.19
4660,625,3,5,0.1724,170.85
4660,1842,4,4,0.1379,131.97
4660,3847,5,4,0.1379,127.57
4660,4398,6,4,0.1379,112.56
4660,932,7,3,0.1034,106.31
4660,2481,8,3,0.1034,95.68
4660,2334,9,3,0.1034,89.7
4660,5270,10,3,0.1034,37.77
4754,716,1,6,0.1765,139.9
4754,3932,2,3,0.0882,122.41
4754,3365,3,4,0.1176,108.81
4754,2852,4,4,0.1176,96.01
4754,5362,5,4,0.1176,96.01
4754,3359,6,3,0.0882,87.43
4754,3754,7,3,0.0882,84.42
4754,5190,8,4,0.1176,81.61
4754,171,9,3,0.0882,76.51
4754,276,10,4,0.1176,61.59
4403,4646,1,5,0.2778,592.86
4403,4738,2,5,0.2778,405.64
4403,2277,3,3,0.1667,385.36
4403,2845,4,4,0.2222,308.29
4403,2558,5,4,0.2222,308.29
4403,2293,6,3,0.1667,184.97
4403,3202,7,3,0.1667,115.61
4403,5095,8,3,0.1667,110.1
4403,4344,9,3,0.1667,78.38
19,7183,1,4,0.3077,355.72
7183,19,1,4,0.1667,355.72
7183,790,2,3,0.125,52.55
808,810,1,3,0.6,449.94
810,808,1,3,0.0811,449.94
810,5860,2,6,0.1622,321.38
810,4587,3,6,0.1622,249.96
810,1662,4,3,0.0811,173.05
1662,4332,1,3,0.2308,1067.15
